r	z	sc	eng	energy_estimate
14.0	1.0	0.0	2600.0	0.9977164120392099
16.0	1.0	0.0	2600.0	0.9980743738986525
18.0	1.0	0.0	2600.0	0.9983189179238433
20.0	1.0	0.0	2600.0	0.9985093294568591
22.0	1.0	0.0	2600.0	0.9986978533142796
24.0	1.0	0.0	2600.0	0.9988627281337249
6.0	1.2	0.0	2600.0	0.98803000531617
8.0	1.2	0.0	2600.0	0.9939868336566812
10.0	1.2	0.0	2600.0	0.9961768055369111
12.0	1.2	0.0	2600.0	0.9972200695912904
14.0	1.2	0.0	2600.0	0.99780204004157
16.0	1.2	0.0	2600.0	0.9981832245573381
18.0	1.2	0.0	2600.0	0.9984431893644574
20.0	1.2	0.0	2600.0	0.9986367162525481
22.0	1.2	0.0	2600.0	0.9987976193132997
24.0	1.2	0.0	2600.0	0.9988931559309683
6.0	1.4	0.0	2600.0	0.9881272700380256
8.0	1.4	0.0	2600.0	0.9940255280174606
10.0	1.4	0.0	2600.0	0.996200524363324
12.0	1.4	0.0	2600.0	0.9972483545652087
14.0	1.4	0.0	2600.0	0.9978437914070728
16.0	1.4	0.0	2600.0	0.9982337587195258
18.0	1.4	0.0	2600.0	0.9985026760086869
20.0	1.4	0.0	2600.0	0.9986968532917798
22.0	1.4	0.0	2600.0	0.9988370561730587
24.0	1.4	0.0	2600.0	0.9989030371623805
6.0	1.6	0.0	2600.0	0.9882598122000623
8.0	1.6	0.0	2600.0	0.9940706953483027
10.0	1.6	0.0	2600.0	0.9962239231686576
12.0	1.6	0.0	2600.0	0.9972672676600086
14.0	1.6	0.0	2600.0	0.997866054928109
16.0	1.6	0.0	2600.0	0.9982577830449177
18.0	1.6	0.0	2600.0	0.9985301211279846
20.0	1.6	0.0	2600.0	0.9987228649855563
22.0	1.6	0.0	2600.0	0.9988524748711338
24.0	1.6	0.0	2600.0	0.9989102894062898
6.0	1.8	0.0	2600.0	0.9884254398861809
8.0	1.8	0.0	2600.0	0.9941222642844969
10.0	1.8	0.0	2600.0	0.9962493078715183
12.0	1.8	0.0	2600.0	0.9972838275557795
14.0	1.8	0.0	2600.0	0.9978807488683638
16.0	1.8	0.0	2600.0	0.9982708677393768
18.0	1.8	0.0	2600.0	0.9985432808436431
20.0	1.8	0.0	2600.0	0.998734645003819
22.0	1.8	0.0	2600.0	0.998860721377375
24.0	1.8	0.0	2600.0	0.9989179437587574
6.0	2.0	0.0	2600.0	0.9886265280106699
8.0	2.0	0.0	2600.0	0.9941807826356088
10.0	2.0	0.0	2600.0	0.9962772999078099
12.0	2.0	0.0	2600.0	0.9973005031231541
14.0	2.0	0.0	2600.0	0.9978931942943027
16.0	2.0	0.0	2600.0	0.998280506908235
18.0	2.0	0.0	2600.0	0.9985517910395313
20.0	2.0	0.0	2600.0	0.9987423079637184
22.0	2.0	0.0	2600.0	0.9988679080776177
24.0	2.0	0.0	2600.0	0.9989263788255436
6.0	0.0	0.0	3000.0	0.9881041862411393
8.0	0.0	0.0	3000.0	0.9926935915072999
10.0	0.0	0.0	3000.0	0.9947307588951063
12.0	0.0	0.0	3000.0	0.9960847633868455
14.0	0.0	0.0	3000.0	0.9971174010948429
16.0	0.0	0.0	3000.0	0.9975895203656142
18.0	0.0	0.0	3000.0	0.9979002088699698
20.0	0.0	0.0	3000.0	0.9980968243736041
22.0	0.0	0.0	3000.0	0.9983216651005792
24.0	0.0	0.0	3000.0	0.9985119067021103
6.0	0.2	0.0	3000.0	0.9876530492080531
8.0	0.2	0.0	3000.0	0.9920589606868724
10.0	0.2	0.0	3000.0	0.9952630688759496
12.0	0.2	0.0	3000.0	0.9967265016487189
14.0	0.2	0.0	3000.0	0.9974839458364663
16.0	0.2	0.0	3000.0	0.9980026138051997
18.0	0.2	0.0	3000.0	0.9982830563481571
20.0	0.2	0.0	3000.0	0.9985066044310444
22.0	0.2	0.0	3000.0	0.9986353007137287
24.0	0.2	0.0	3000.0	0.9986370566108358
6.0	0.4	0.0	3000.0	0.9879359148542052
8.0	0.4	0.0	3000.0	0.9936386321105922
10.0	0.4	0.0	3000.0	0.9952219868324361
12.0	0.4	0.0	3000.0	0.9971635150770413
14.0	0.4	0.0	3000.0	0.9976249579769303
16.0	0.4	0.0	3000.0	0.9980721261765942
18.0	0.4	0.0	3000.0	0.9983674325240409
20.0	0.4	0.0	3000.0	0.998559325951249
22.0	0.4	0.0	3000.0	0.9986461597880039
24.0	0.4	0.0	3000.0	0.9987047205766265
6.0	0.6	0.0	3000.0	0.9879658844745046
8.0	0.6	0.0	3000.0	0.9938947128338222
10.0	0.6	0.0	3000.0	0.9958995277476789
12.0	0.6	0.0	3000.0	0.9967426564043759
14.0	0.6	0.0	3000.0	0.9977008564399573
16.0	0.6	0.0	3000.0	0.9981881291391458
18.0	0.6	0.0	3000.0	0.9985011001799766
20.0	0.6	0.0	3000.0	0.9986814716451473
22.0	0.6	0.0	3000.0	0.9988058743876125
24.0	0.6	0.0	3000.0	0.9986771556402373
6.0	0.8	0.0	3000.0	0.9879936562084505
8.0	0.8	0.0	3000.0	0.9939638437522726
10.0	0.8	0.0	3000.0	0.9960971222664896
12.0	0.8	0.0	3000.0	0.9970255590180555
14.0	0.8	0.0	3000.0	0.9975065523888433
16.0	0.8	0.0	3000.0	0.9979621144057834
18.0	0.8	0.0	3000.0	0.9983740404963865
20.0	0.8	0.0	3000.0	0.9985828108753286
22.0	0.8	0.0	3000.0	0.9985155567090721
24.0	0.8	0.0	3000.0	0.9987183706866223
6.0	1.0	0.0	3000.0	0.9880405832791523
8.0	1.0	0.0	3000.0	0.9939989149838597
10.0	1.0	0.0	3000.0	0.9961699830537212
12.0	1.0	0.0	3000.0	0.9971674602531748
14.0	1.0	0.0	3000.0	0.9977040128008401
16.0	1.0	0.0	3000.0	0.9980485447604766
18.0	1.0	0.0	3000.0	0.9982847773786897
20.0	1.0	0.0	3000.0	0.9984679355488117
22.0	1.0	0.0	3000.0	0.9986609333719008
24.0	1.0	0.0	3000.0	0.9988499519476423
6.0	1.2	0.0	3000.0	0.98811163150042
8.0	1.2	0.0	3000.0	0.9940334545585354
10.0	1.2	0.0	3000.0	0.9962049803063051
12.0	1.2	0.0	3000.0	0.997231718175841
14.0	1.2	0.0	3000.0	0.9978036301473768
16.0	1.2	0.0	3000.0	0.9981727444162196
18.0	1.2	0.0	3000.0	0.9984249618984277
20.0	1.2	0.0	3000.0	0.9986183636485313
22.0	1.2	0.0	3000.0	0.9987809709617204
24.0	1.2	0.0	3000.0	0.9988915719585867
6.0	1.4	0.0	3000.0	0.9882117359659778
8.0	1.4	0.0	3000.0	0.9940727942436787
10.0	1.4	0.0	3000.0	0.9962295699815426
12.0	1.4	0.0	3000.0	0.9972650535007727
14.0	1.4	0.0	3000.0	0.9978512066745976
16.0	1.4	0.0	3000.0	0.9982335230828239
18.0	1.4	0.0	3000.0	0.9984962463660422
20.0	1.4	0.0	3000.0	0.9986893173361634
22.0	1.4	0.0	3000.0	0.9988320990891597
24.0	1.4	0.0	3000.0	0.9989045471133551
6.0	1.6	0.0	3000.0	0.9883466279042822
8.0	1.6	0.0	3000.0	0.9941179706209383
10.0	1.6	0.0	3000.0	0.9962530507554186
12.0	1.6	0.0	3000.0	0.9972861501547634
14.0	1.6	0.0	3000.0	0.997876956717183
16.0	1.6	0.0	3000.0	0.9982629449736407
18.0	1.6	0.0	3000.0	0.9985302614869639
20.0	1.6	0.0	3000.0	0.9987213163770963
22.0	1.6	0.0	3000.0	0.9988527965139603
24.0	1.6	0.0	3000.0	0.998912354024208
6.0	1.8	0.0	3000.0	0.9885134735166187
8.0	1.8	0.0	3000.0	0.9941699350406846
10.0	1.8	0.0	3000.0	0.996278514147432
12.0	1.8	0.0	3000.0	0.997303279098778
14.0	1.8	0.0	3000.0	0.9978933103051344
16.0	1.8	0.0	3000.0	0.9982783929934108
18.0	1.8	0.0	3000.0	0.998546781562684
20.0	1.8	0.0	3000.0	0.998736820754866
22.0	1.8	0.0	3000.0	0.9988626560860795
24.0	1.8	0.0	3000.0	0.9989200997952499
6.0	2.0	0.0	3000.0	0.9887145557057253
8.0	2.0	0.0	3000.0	0.9942286934296992
10.0	2.0	0.0	3000.0	0.9963067746569304
12.0	2.0	0.0	3000.0	0.9973203208725565
14.0	2.0	0.0	3000.0	0.9979064779303417
16.0	2.0	0.0	3000.0	0.9982889675757335
18.0	2.0	0.0	3000.0	0.9985564656497302
20.0	2.0	0.0	3000.0	0.9987453639840916
22.0	2.0	0.0	3000.0	0.9988702356561233
24.0	2.0	0.0	3000.0	0.9989285411260144
6.0	0.0	0.0	3400.0	0.9882671913195895
8.0	0.0	0.0	3400.0	0.9921799638386375
10.0	0.0	0.0	3400.0	0.9941428483395929
12.0	0.0	0.0	3400.0	0.9957485673351074
14.0	0.0	0.0	3400.0	0.9969239955380313
16.0	0.0	0.0	3400.0	0.9975415578112402
18.0	0.0	0.0	3400.0	0.9978541745365909
20.0	0.0	0.0	3400.0	0.9980863174555801
22.0	0.0	0.0	3400.0	0.9983107747151685
24.0	0.0	0.0	3400.0	0.9984955900572073
6.0	0.2	0.0	3400.0	0.9877068974656117
8.0	0.2	0.0	3400.0	0.9919207503373811
10.0	0.2	0.0	3400.0	0.995113862784829
12.0	0.2	0.0	3400.0	0.9966067158683987
14.0	0.2	0.0	3400.0	0.9974362737046638
16.0	0.2	0.0	3400.0	0.9978915407147444
18.0	0.2	0.0	3400.0	0.9982500939442148
20.0	0.2	0.0	3400.0	0.9984890780949515
22.0	0.2	0.0	3400.0	0.9986401108403407
24.0	0.2	0.0	3400.0	0.9986315729818874
6.0	0.4	0.0	3400.0	0.9880082236133916
8.0	0.4	0.0	3400.0	0.9936390685161389
10.0	0.4	0.0	3400.0	0.9951499513678937
12.0	0.4	0.0	3400.0	0.9972008999794532
14.0	0.4	0.0	3400.0	0.9976228984805573
16.0	0.4	0.0	3400.0	0.9980282819339169
18.0	0.4	0.0	3400.0	0.9983674834864584
20.0	0.4	0.0	3400.0	0.9985467015856002
22.0	0.4	0.0	3400.0	0.9986537364711027
24.0	0.4	0.0	3400.0	0.9987170292772592
6.0	0.6	0.0	3400.0	0.9880407544600502
8.0	0.6	0.0	3400.0	0.9939297939171308
10.0	0.6	0.0	3400.0	0.9958929392099766
12.0	0.6	0.0	3400.0	0.9966835357384279
14.0	0.6	0.0	3400.0	0.9977644795542053
16.0	0.6	0.0	3400.0	0.998206057204628
18.0	0.6	0.0	3400.0	0.9984478406857684
20.0	0.6	0.0	3400.0	0.9986178911926953
22.0	0.6	0.0	3400.0	0.9988118918283119
24.0	0.6	0.0	3400.0	0.9987729967783391
6.0	0.8	0.0	3400.0	0.9880717083963384
8.0	0.8	0.0	3400.0	0.9940058819285693
10.0	0.8	0.0	3400.0	0.9961121538042834
12.0	0.8	0.0	3400.0	0.9970122976657401
14.0	0.8	0.0	3400.0	0.9974710150568143
16.0	0.8	0.0	3400.0	0.9979956543428963
18.0	0.8	0.0	3400.0	0.9984478016728507
20.0	0.8	0.0	3400.0	0.9986357509105089
22.0	0.8	0.0	3400.0	0.9986308308444534
24.0	0.8	0.0	3400.0	0.9986739239412736
6.0	1.0	0.0	3400.0	0.9881212116081969
8.0	1.0	0.0	3400.0	0.9940444708266285
10.0	1.0	0.0	3400.0	0.9961935131486439
12.0	1.0	0.0	3400.0	0.9971724268620464
14.0	1.0	0.0	3400.0	0.9976912905783532
16.0	1.0	0.0	3400.0	0.9980204767267088
18.0	1.0	0.0	3400.0	0.998277041481977
20.0	1.0	0.0	3400.0	0.998424937715205
22.0	1.0	0.0	3400.0	0.9986190077297465
24.0	1.0	0.0	3400.0	0.9988351231108563
6.0	1.2	0.0	3400.0	0.9881949091397888
8.0	1.2	0.0	3400.0	0.9940797165848606
10.0	1.2	0.0	3400.0	0.996232040427651
12.0	1.2	0.0	3400.0	0.9972444017243283
14.0	1.2	0.0	3400.0	0.9978026118309592
16.0	1.2	0.0	3400.0	0.9981619289184155
18.0	1.2	0.0	3400.0	0.9984054901470254
20.0	1.2	0.0	3400.0	0.9985936149356417
22.0	1.2	0.0	3400.0	0.998762676832929
24.0	1.2	0.0	3400.0	0.9988884493085544
6.0	1.4	0.0	3400.0	0.9882977109583091
8.0	1.4	0.0	3400.0	0.9941197806603349
10.0	1.4	0.0	3400.0	0.9962581088874248
12.0	1.4	0.0	3400.0	0.9972813215339883
14.0	1.4	0.0	3400.0	0.9978578673548257
16.0	1.4	0.0	3400.0	0.9982321871355458
18.0	1.4	0.0	3400.0	0.9984882139483959
20.0	1.4	0.0	3400.0	0.9986763942945565
22.0	1.4	0.0	3400.0	0.9988252024640668
24.0	1.4	0.0	3400.0	0.9989056536426494
6.0	1.6	0.0	3400.0	0.9884344848215115
8.0	1.6	0.0	3400.0	0.9941654985826374
10.0	1.6	0.0	3400.0	0.9962823073987842
12.0	1.6	0.0	3400.0	0.997304304675159
14.0	1.6	0.0	3400.0	0.9978876995875803
16.0	1.6	0.0	3400.0	0.9982674697598839
18.0	1.6	0.0	3400.0	0.998530597231541
20.0	1.6	0.0	3400.0	0.9987190975339294
22.0	1.6	0.0	3400.0	0.9988521839527891
24.0	1.6	0.0	3400.0	0.9989143441142918
6.0	1.8	0.0	3400.0	0.9886029158281522
8.0	1.8	0.0	3400.0	0.9942177002217386
10.0	1.8	0.0	3400.0	0.9963077249664564
12.0	1.8	0.0	3400.0	0.9973225266921715
14.0	1.8	0.0	3400.0	0.9979057824674854
16.0	1.8	0.0	3400.0	0.9982857740948261
18.0	1.8	0.0	3400.0	0.9985499195212301
20.0	1.8	0.0	3400.0	0.9987376659422551
22.0	1.8	0.0	3400.0	0.9988643192143216
24.0	1.8	0.0	3400.0	0.9989222546295166
6.0	2.0	0.0	3400.0	0.9888044962246519
8.0	2.0	0.0	3400.0	0.9942771398221316
10.0	2.0	0.0	3400.0	0.9963359717718525
12.0	2.0	0.0	3400.0	0.9973400185978898
14.0	2.0	0.0	3400.0	0.9979196738725996
16.0	2.0	0.0	3400.0	0.9982975592973066
18.0	2.0	0.0	3400.0	0.998561265041561
20.0	2.0	0.0	3400.0	0.9987479991175101
22.0	2.0	0.0	3400.0	0.9988725112446812
24.0	2.0	0.0	3400.0	0.9989307117542194
6.0	0.0	0.0	3800.0	0.9884065304034296
8.0	0.0	0.0	3800.0	0.9920992070076791
10.0	0.0	0.0	3800.0	0.9937900980581508
12.0	0.0	0.0	3800.0	0.9953130705547888
14.0	0.0	0.0	3800.0	0.9965669703549187
16.0	0.0	0.0	3800.0	0.9974712777891314
18.0	0.0	0.0	3800.0	0.9978060143641596
20.0	0.0	0.0	3800.0	0.9980343004766715
22.0	0.0	0.0	3800.0	0.9982600561358382
24.0	0.0	0.0	3800.0	0.9984777311407482
6.0	0.2	0.0	3800.0	0.9877370290013325
8.0	0.2	0.0	3800.0	0.9919112624578139
10.0	0.2	0.0	3800.0	0.9949410713722528
12.0	0.2	0.0	3800.0	0.9963987563778122
14.0	0.2	0.0	3800.0	0.9972107085042236
16.0	0.2	0.0	3800.0	0.997801203053076
18.0	0.2	0.0	3800.0	0.9982201448392107
20.0	0.2	0.0	3800.0	0.9983890844241199
22.0	0.2	0.0	3800.0	0.9986555139824255
24.0	0.2	0.0	3800.0	0.9986413435441615
6.0	0.4	0.0	3800.0	0.9880799889583685
8.0	0.4	0.0	3800.0	0.9936634351656334
10.0	0.4	0.0	3800.0	0.9951122620125484
12.0	0.4	0.0	3800.0	0.9971976533484918
14.0	0.4	0.0	3800.0	0.9976711305769086
16.0	0.4	0.0	3800.0	0.9981090369032347
18.0	0.4	0.0	3800.0	0.9983145059329371
20.0	0.4	0.0	3800.0	0.9985353520191897
22.0	0.4	0.0	3800.0	0.9986279978566335
24.0	0.4	0.0	3800.0	0.998722740117291
6.0	0.6	0.0	3800.0	0.9881171594724796
8.0	0.6	0.0	3800.0	0.9939631767347837
10.0	0.6	0.0	3800.0	0.9958789609937674
12.0	0.6	0.0	3800.0	0.9967160396829916
14.0	0.6	0.0	3800.0	0.9978107345067628
16.0	0.6	0.0	3800.0	0.998207837649808
18.0	0.6	0.0	3800.0	0.9984155474733801
20.0	0.6	0.0	3800.0	0.9985656148402262
22.0	0.6	0.0	3800.0	0.9987614251374772
24.0	0.6	0.0	3800.0	0.9988299752471393
6.0	0.8	0.0	3800.0	0.98815141265568
8.0	0.8	0.0	3800.0	0.9940482419331518
10.0	0.8	0.0	3800.0	0.9961215756885383
12.0	0.8	0.0	3800.0	0.996998540685988
14.0	0.8	0.0	3800.0	0.9974399306743162
16.0	0.8	0.0	3800.0	0.9980799934299857
18.0	0.8	0.0	3800.0	0.9985045436480698
20.0	0.8	0.0	3800.0	0.9986797360852969
22.0	0.8	0.0	3800.0	0.9987331157266742
24.0	0.8	0.0	3800.0	0.9986239127534949
6.0	1.0	0.0	3800.0	0.988202965692701
8.0	1.0	0.0	3800.0	0.9940902057189372
10.0	1.0	0.0	3800.0	0.9962140932843431
12.0	1.0	0.0	3800.0	0.9971766234747261
14.0	1.0	0.0	3800.0	0.997677522609394
16.0	1.0	0.0	3800.0	0.997996128116156
18.0	1.0	0.0	3800.0	0.9983214519347084
20.0	1.0	0.0	3800.0	0.9983903490169199
22.0	1.0	0.0	3800.0	0.9985724453415323
24.0	1.0	0.0	3800.0	0.9988177281416576
6.0	1.2	0.0	3800.0	0.9882792540496396
8.0	1.2	0.0	3800.0	0.9941257148883151
10.0	1.2	0.0	3800.0	0.9962579233355665
12.0	1.2	0.0	3800.0	0.9972563574894487
14.0	1.2	0.0	3800.0	0.9978019805441128
16.0	1.2	0.0	3800.0	0.9981542749296685
18.0	1.2	0.0	3800.0	0.9983876572884844
20.0	1.2	0.0	3800.0	0.9985628533867459
22.0	1.2	0.0	3800.0	0.998742189828028
24.0	1.2	0.0	3800.0	0.9988838249684144
6.0	1.4	0.0	3800.0	0.9883841880670491
8.0	1.4	0.0	3800.0	0.9941662250783103
10.0	1.4	0.0	3800.0	0.9962865296047376
12.0	1.4	0.0	3800.0	0.9972974850307756
14.0	1.4	0.0	3800.0	0.9978639049928474
16.0	1.4	0.0	3800.0	0.9982327070734719
18.0	1.4	0.0	3800.0	0.9984794561408243
20.0	1.4	0.0	3800.0	0.998663495266865
22.0	1.4	0.0	3800.0	0.9988165289213036
24.0	1.4	0.0	3800.0	0.9989061109321795
6.0	1.6	0.0	3800.0	0.9885227587457847
8.0	1.6	0.0	3800.0	0.9942130126617861
10.0	1.6	0.0	3800.0	0.996311297421044
12.0	1.6	0.0	3800.0	0.997322493540536
14.0	1.6	0.0	3800.0	0.9978976495945132
16.0	1.6	0.0	3800.0	0.9982722594092611
18.0	1.6	0.0	3800.0	0.9985274917085193
20.0	1.6	0.0	3800.0	0.998713693864174
22.0	1.6	0.0	3800.0	0.9988503250924595
24.0	1.6	0.0	3800.0	0.9989162149558621
6.0	1.8	0.0	3800.0	0.9886933132481748
8.0	1.8	0.0	3800.0	0.9942662349804633
10.0	1.8	0.0	3800.0	0.9963371092797195
12.0	1.8	0.0	3800.0	0.9973417532890565
14.0	1.8	0.0	3800.0	0.9979179989028845
16.0	1.8	0.0	3800.0	0.998293351387222
18.0	1.8	0.0	3800.0	0.9985528011257243
20.0	1.8	0.0	3800.0	0.998738020489391
22.0	1.8	0.0	3800.0	0.998865505988701
24.0	1.8	0.0	3800.0	0.9989244141086872
6.0	2.0	0.0	3800.0	0.9888959781725891
8.0	2.0	0.0	3800.0	0.994326214658692
10.0	2.0	0.0	3800.0	0.9963653874547442
12.0	2.0	0.0	3800.0	0.9973595440118098
14.0	2.0	0.0	3800.0	0.9979329687985463
16.0	2.0	0.0	3800.0	0.9983063024512207
18.0	2.0	0.0	3800.0	0.99856625438926
20.0	2.0	0.0	3800.0	0.9987504789130751
22.0	2.0	0.0	3800.0	0.9988746361344741
24.0	2.0	0.0	3800.0	0.9989328886540871
6.0	0.0	0.0	4200.0	0.9885526085242414
8.0	0.0	0.0	4200.0	0.9916407055525415
10.0	0.0	0.0	4200.0	0.9934801227531664
12.0	0.0	0.0	4200.0	0.9947736678770153
14.0	0.0	0.0	4200.0	0.9960437499360533
16.0	0.0	0.0	4200.0	0.9973934312970156
18.0	0.0	0.0	4200.0	0.9977549482861128
20.0	0.0	0.0	4200.0	0.9979966691974153
22.0	0.0	0.0	4200.0	0.9982358905129417
24.0	0.0	0.0	4200.0	0.9984616481470232
6.0	0.2	0.0	4200.0	0.9877809109512934
8.0	0.2	0.0	4200.0	0.9918107026826655
10.0	0.2	0.0	4200.0	0.9946403871007138
12.0	0.2	0.0	4200.0	0.9962069967786693
14.0	0.2	0.0	4200.0	0.997054499165619
16.0	0.2	0.0	4200.0	0.9976801117946908
18.0	0.2	0.0	4200.0	0.9980656964094402
20.0	0.2	0.0	4200.0	0.9983916899152253
22.0	0.2	0.0	4200.0	0.9985756755182188
24.0	0.2	0.0	4200.0	0.9986577563691373
6.0	0.4	0.0	4200.0	0.9881521242298511
8.0	0.4	0.0	4200.0	0.9936680696000808
10.0	0.4	0.0	4200.0	0.9950729815904705
12.0	0.4	0.0	4200.0	0.9971890325069065
14.0	0.4	0.0	4200.0	0.9976981738751749
16.0	0.4	0.0	4200.0	0.9981189018727054
18.0	0.4	0.0	4200.0	0.9983291637656209
20.0	0.4	0.0	4200.0	0.9985535611064051
22.0	0.4	0.0	4200.0	0.998609733174099
24.0	0.4	0.0	4200.0	0.9986967890579672
6.0	0.6	0.0	4200.0	0.9881944851784429
8.0	0.6	0.0	4200.0	0.9939972573816553
10.0	0.6	0.0	4200.0	0.9958643821280535
12.0	0.6	0.0	4200.0	0.996975459525579
14.0	0.6	0.0	4200.0	0.9978409417013415
16.0	0.6	0.0	4200.0	0.9981997807318272
18.0	0.6	0.0	4200.0	0.9984391911193023
20.0	0.6	0.0	4200.0	0.9985686929445794
22.0	0.6	0.0	4200.0	0.9987504530416658
24.0	0.6	0.0	4200.0	0.9988630613532077
6.0	0.8	0.0	4200.0	0.988231201624904
8.0	0.8	0.0	4200.0	0.9940921358655042
10.0	0.8	0.0	4200.0	0.9961353009284049
12.0	0.8	0.0	4200.0	0.9969825631519494
14.0	0.8	0.0	4200.0	0.9974228236858841
16.0	0.8	0.0	4200.0	0.9981900515764716
18.0	0.8	0.0	4200.0	0.9985183096842856
20.0	0.8	0.0	4200.0	0.9987003596258573
22.0	0.8	0.0	4200.0	0.9987883099778837
24.0	0.8	0.0	4200.0	0.9985696530407426
6.0	1.0	0.0	4200.0	0.9882862380529228
8.0	1.0	0.0	4200.0	0.9941357219276415
10.0	1.0	0.0	4200.0	0.9962365768755067
12.0	1.0	0.0	4200.0	0.997179696967079
14.0	1.0	0.0	4200.0	0.9976628375768603
16.0	1.0	0.0	4200.0	0.9979883960132321
18.0	1.0	0.0	4200.0	0.998375415989286
20.0	1.0	0.0	4200.0	0.9984358570325399
22.0	1.0	0.0	4200.0	0.9985181575899512
24.0	1.0	0.0	4200.0	0.9987989874471674
6.0	1.2	0.0	4200.0	0.9883642306993178
8.0	1.2	0.0	4200.0	0.994172462126751
10.0	1.2	0.0	4200.0	0.9962846886465093
12.0	1.2	0.0	4200.0	0.9972677019137456
14.0	1.2	0.0	4200.0	0.9977991920884358
16.0	1.2	0.0	4200.0	0.998140610783834
18.0	1.2	0.0	4200.0	0.9983597677180807
20.0	1.2	0.0	4200.0	0.99853151530821
22.0	1.2	0.0	4200.0	0.9987182975385738
24.0	1.2	0.0	4200.0	0.9988792243315643
6.0	1.4	0.0	4200.0	0.988471211839181
8.0	1.4	0.0	4200.0	0.9942134993075908
10.0	1.4	0.0	4200.0	0.9963147149273262
12.0	1.4	0.0	4200.0	0.9973132117198561
14.0	1.4	0.0	4200.0	0.9978692910113015
16.0	1.4	0.0	4200.0	0.9982299324763512
18.0	1.4	0.0	4200.0	0.9984686735052964
20.0	1.4	0.0	4200.0	0.9986499014777882
22.0	1.4	0.0	4200.0	0.9988069273766642
24.0	1.4	0.0	4200.0	0.9989060290422215
6.0	1.6	0.0	4200.0	0.9886116572581415
8.0	1.6	0.0	4200.0	0.9942607008159156
10.0	1.6	0.0	4200.0	0.9963404290065704
12.0	1.6	0.0	4200.0	0.9973404890382022
14.0	1.6	0.0	4200.0	0.9979072477842788
16.0	1.6	0.0	4200.0	0.9982751599689491
18.0	1.6	0.0	4200.0	0.9985248186815493
20.0	1.6	0.0	4200.0	0.9987080699232155
22.0	1.6	0.0	4200.0	0.9988473763992372
24.0	1.6	0.0	4200.0	0.998917862525866
6.0	1.8	0.0	4200.0	0.9887842478749969
8.0	1.8	0.0	4200.0	0.9943150507503019
10.0	1.8	0.0	4200.0	0.9963667232378176
12.0	1.8	0.0	4200.0	0.9973607691446278
14.0	1.8	0.0	4200.0	0.997930019125854
16.0	1.8	0.0	4200.0	0.9982995691890225
18.0	1.8	0.0	4200.0	0.9985547303224138
20.0	1.8	0.0	4200.0	0.9987378495983528
22.0	1.8	0.0	4200.0	0.99886609799261
24.0	1.8	0.0	4200.0	0.9989265025146385
6.0	2.0	0.0	4200.0	0.98898812464563
8.0	2.0	0.0	4200.0	0.9943758609076386
10.0	2.0	0.0	4200.0	0.9963950957062468
12.0	2.0	0.0	4200.0	0.9973790259043984
14.0	2.0	0.0	4200.0	0.9979461246432623
16.0	2.0	0.0	4200.0	0.998314668964875
18.0	2.0	0.0	4200.0	0.9985705818832797
20.0	2.0	0.0	4200.0	0.9987527111720729
22.0	2.0	0.0	4200.0	0.9988765900761731
24.0	2.0	0.0	4200.0	0.9989350652256104
6.0	0.0	0.0	4600.0	0.9886945383605396
8.0	0.0	0.0	4600.0	0.9912757861499965
10.0	0.0	0.0	4600.0	0.9930473731684407
12.0	0.0	0.0	4600.0	0.9943595583394015
14.0	0.0	0.0	4600.0	0.9957490334369113
16.0	0.0	0.0	4600.0	0.9968163946899314
18.0	0.0	0.0	4600.0	0.9976833783152224
20.0	0.0	0.0	4600.0	0.9979504408569807
22.0	0.0	0.0	4600.0	0.9981934542469747
24.0	0.0	0.0	4600.0	0.9984357302292003
6.0	0.2	0.0	4600.0	0.9878423191642987
8.0	0.2	0.0	4600.0	0.9916732367111619
10.0	0.2	0.0	4600.0	0.9944962985138794
12.0	0.2	0.0	4600.0	0.9960430054984112
14.0	0.2	0.0	4600.0	0.9968504492973388
16.0	0.2	0.0	4600.0	0.9975053663049224
18.0	0.2	0.0	4600.0	0.9979661376291781
20.0	0.2	0.0	4600.0	0.9983210658370791
22.0	0.2	0.0	4600.0	0.9985274829435385
24.0	0.2	0.0	4600.0	0.9986452792326317
6.0	0.4	0.0	4600.0	0.9882245648483493
8.0	0.4	0.0	4600.0	0.9936766102962443
10.0	0.4	0.0	4600.0	0.9951595024877566
12.0	0.4	0.0	4600.0	0.9971874138370692
14.0	0.4	0.0	4600.0	0.9977187945004224
16.0	0.4	0.0	4600.0	0.9980806964203407
18.0	0.4	0.0	4600.0	0.9983637097208412
20.0	0.4	0.0	4600.0	0.9985027014515334
22.0	0.4	0.0	4600.0	0.9986493825708155
24.0	0.4	0.0	4600.0	0.9987281314462944
6.0	0.6	0.0	4600.0	0.9882724161125941
8.0	0.6	0.0	4600.0	0.994028817664304
10.0	0.6	0.0	4600.0	0.9958641296066382
12.0	0.6	0.0	4600.0	0.99704996654673
14.0	0.6	0.0	4600.0	0.9978668310673704
16.0	0.6	0.0	4600.0	0.9982125267525108
18.0	0.6	0.0	4600.0	0.9984034717321236
20.0	0.6	0.0	4600.0	0.9985281889595746
22.0	0.6	0.0	4600.0	0.9987202744913227
24.0	0.6	0.0	4600.0	0.9988732641245515
6.0	0.8	0.0	4600.0	0.9883110306320257
8.0	0.8	0.0	4600.0	0.9941342723069453
10.0	0.8	0.0	4600.0	0.996148648833139
12.0	0.8	0.0	4600.0	0.9969610296219079
